"eBird.English.Name.2025","eBird.Scientific.Name.2025","eBird.Code","Order","Family","SoIB.Past.Priority.Status","SoIB.Past.Long.Term.Status","SoIB.Past.Current.Status","SoIB.Past.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Avilist.English.Name","Avilist.Scientific.Name","Avibase.ID","Selected.NRL","Generation.Length","No.of.Subspecies","Percent.of.Global.Range","India.Checklist.Sortorder","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","proj2030.lci","proj2030.mean","proj2030.rci","proj2031.lci","proj2031.mean","proj2031.rci","proj2032.lci","proj2032.mean","proj2032.rci","proj2033.lci","proj2033.mean","proj2033.rci","proj2034.lci","proj2034.mean","proj2034.rci","rangelci","rangemean","rangerci"
"Sand Lark","Alaudala raytal","sanlar1","Passeriformes","Alaudidae (Larks)","Moderate","Moderate Decline","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Resident",NA,NA,NA,"Sand Lark","Alaudala raytal","Sand Lark","Alaudala raytal","Least Concern","Schedule-II","","",NA,"Sand Lark","Alaudala raytal","avibase-862C271E",1,3.07,2,0.596789494,760,"","","",57,0.0526315789473684,0.265350877192982,0.368421052631579,14.4210526315789,1.50415085882174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265202,265690,266178
"Common Tailorbird","Orthotomus sutorius","comtai1","Passeriformes","Cisticolidae (Cisticolas and Allies)","Low","Stable","Moderate Increase","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Common Tailorbird","Orthotomus sutorius","Common Tailorbird","Orthotomus sutorius","Least Concern","Schedule-II","","",NA,"Common Tailorbird","Orthotomus sutorius","avibase-AF5B727B",1,2.35,3,0.421265048,761,"","","",999,0.132132132132132,0.542417417417417,0.736736736736737,11.0710710710711,0.444276236219054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2515136,2515412,2515688
"Dark-necked Tailorbird","Orthotomus atrogularis","dantai1","Passeriformes","Cisticolidae (Cisticolas and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",1,NA,NA,"Dark-necked Tailorbird","Orthotomus atrogularis","Dark-necked Tailorbird","Orthotomus atrogularis","Least Concern","Schedule-II","","",NA,"Dark-necked Tailorbird","Orthotomus atrogularis","avibase-69618EFB",1,2.39,1,0.029005321,762,"","","X",45,0.0888888888888889,0.3,0.488888888888889,9.46666666666667,1.79852851188988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63890,64435,64980
"Himalayan Prinia","Prinia crinigera","strpri2","Passeriformes","Cisticolidae (Cisticolas and Allies)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Grassland & Scrub","Resident & Altitudinal Migrant",NA,NA,NA,"Himalayan Prinia","Prinia crinigera","Striated Prinia","Prinia crinigera","Least Concern","Schedule-II","","",NA,"Himalayan Prinia","Prinia crinigera","avibase-FD81168B",1,2.37,2,0.093233244,763,"","","",157,0.140127388535032,0.423566878980892,0.611464968152866,12.2229299363057,0.911005355806532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121110,121432,121754
"Black-throated Prinia","Prinia atrogularis","hilpri1","Passeriformes","Cisticolidae (Cisticolas and Allies)","Moderate","Data Deficient","Data Deficient","Moderate","Diurnal","Diurnal","Invertebrate","No","No","Yes","Eastern Himalayas","Grassland & Scrub","Resident",NA,NA,NA,"Black-throated Prinia","Prinia atrogularis","Black-throated Prinia","Prinia atrogularis","Least Concern","Schedule-II","","",NA,"Black-throated Prinia","Prinia atrogularis","avibase-9A72741D",1,2.33,1,0.562383913,764,"","","",36,0.222222222222222,0.458333333333333,0.722222222222222,11.4444444444444,2.34842526697528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33650,33995,34340
"Rufous-crowned Prinia","Prinia khasiana","bktpri2","Passeriformes","Cisticolidae (Cisticolas and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Himalayas","Grassland & Scrub","Resident",NA,NA,NA,"Rufous-crowned Prinia","Prinia khasiana","Rufous-crowned Prinia","Prinia khasiana","Least Concern","Schedule-II","","",NA,"Rufous-crowned Prinia","Prinia khasiana","avibase-0BF01CE3",1,2.47,1,0.563568636,765,"","","",28,0.0357142857142857,0.334821428571429,0.571428571428571,8.17857142857143,1.6005033930333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32731,33009,33287
"Hill Prinia","Prinia superciliaris","hilpri2","Passeriformes","Cisticolidae (Cisticolas and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Grassland & Scrub","Resident",NA,NA,NA,"Hill Prinia","Prinia superciliaris","Hill Prinia","Prinia superciliaris","Least Concern","Schedule-II","","",NA,"Hill Prinia","Prinia superciliaris","avibase-9F434A62",1,2.46,1,0.000381,766,"","","",9,NA,0.333333333333333,0.555555555555556,5.88888888888889,2.12821376444202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-crowned Prinia","Prinia cinereocapilla","gycpri1","Passeriformes","Cisticolidae (Cisticolas and Allies)","High","Data Deficient","Data Deficient","Very Restricted","Diurnal","Diurnal","Invertebrate","No","Yes","Yes","Indian Subcontinent","Grassland & Scrub","Resident",NA,NA,NA,"Grey-crowned Prinia","Prinia cinereocapilla","Grey-crowned Prinia","Prinia cinereocapilla","Vulnerable","Schedule-I","","",NA,"Grey-crowned Prinia","Prinia cinereocapilla","avibase-4FF9ECC8",1,2.39,1,0.267744985,767,"","","",9,0.111111111111111,0.347222222222222,0.555555555555556,21.7777777777778,1.81227229306126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6586,6777,6968
"Rufous-fronted Prinia","Prinia buchanani","rufpri2","Passeriformes","Cisticolidae (Cisticolas and Allies)","High","Strong Decline","Strong Decline","Large","Diurnal","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Grassland & Scrub","Resident",NA,NA,NA,"Rufous-fronted Prinia","Prinia buchanani","Rufous-fronted Prinia","Prinia buchanani","Least Concern","Schedule-I","","",NA,"Rufous-fronted Prinia","Prinia buchanani","avibase-AC892456",1,2.19,1,0.806695534,768,"","","",4,0.5,0.333333333333333,NA,14.25,4.62265075470774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348037,348594,349151
"Rufescent Prinia","Prinia rufescens","rufpri1","Passeriformes","Cisticolidae (Cisticolas and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",1,NA,NA,"Rufescent Prinia","Prinia rufescens","Rufescent Prinia","Prinia rufescens","Least Concern","Schedule-II","","",NA,"Rufescent Prinia","Prinia rufescens","avibase-892900C9",1,2.1,1,0.065518522,769,"","","X",90,0.0555555555555556,0.252777777777778,0.433333333333333,9.57777777777778,1.33569927083163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97040,97436,97832
"Gray-breasted Prinia","Prinia hodgsonii","gybpri1","Passeriformes","Cisticolidae (Cisticolas and Allies)","Low","Stable","Uncertain","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Grey-breasted Prinia","Prinia hodgsonii","Grey-breasted Prinia","Prinia hodgsonii","Least Concern","Schedule-II","","",NA,"Grey-breasted Prinia","Prinia hodgsonii","avibase-C29B19D7",1,2.1,3,0.570140309,770,"","","",648,0.111111111111111,0.448881172839506,0.621913580246914,13.5077160493827,0.531447849840518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1717362,1717864,1718366
"Delicate Prinia","Prinia lepida","delpri1","Passeriformes","Cisticolidae (Cisticolas and Allies)","Low","Data Deficient","Moderate Increase","Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Grassland","Resident",NA,NA,NA,"Delicate Prinia","Prinia lepida","Graceful Prinia","Prinia gracilis","Not recognized","Schedule-II","","",NA,"Delicate Prinia","Prinia lepida","avibase-8C3D3992",1,2.27,2,0.280350119,771,"","","",21,0.0952380952380952,0.267857142857143,0.285714285714286,13.047619047619,2.68290721254223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315682,316248,316814
"Jungle Prinia","Prinia sylvatica","junpri1","Passeriformes","Cisticolidae (Cisticolas and Allies)","Low","Stable","Uncertain","Large","Diurnal","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Forest","Resident",NA,NA,NA,"Jungle Prinia","Prinia sylvatica","Jungle Prinia","Prinia sylvatica","Least Concern","Schedule-II","","",NA,"Jungle Prinia","Prinia sylvatica","avibase-7939B436",1,2.72,4,0.969239343,772,"","X","X",268,0.0597014925373134,0.32089552238806,0.511194029850746,13.3059701492537,0.799660277595061,NA,NA,NA,-0.245096874373534,3.07378834811832,6.39267357061018,103.190050317046,127.502648155763,157.669183469898,103.332059058598,131.27918925277,166.898126930643,103.366131418152,135.230427086789,176.97496488653,103.338016842281,139.325636115801,187.761873096424,103.347192501071,143.500501065256,199.188695553433,103.340619635669,147.805958701318,211.323855797175,103.266606654243,152.14903265607,224.205295964725,103.141534524939,156.715958513121,237.977105523088,NA,NA,NA,815165,815165,815165
"Yellow-bellied Prinia","Prinia flaviventris","yebpri1","Passeriformes","Cisticolidae (Cisticolas and Allies)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Yellow-bellied Prinia","Prinia flaviventris","Yellow-bellied Prinia","Prinia flaviventris","Least Concern","Schedule-II","","",NA,"Yellow-bellied Prinia","Prinia flaviventris","avibase-3673189E",1,2.08,2,0.077192746,773,"","","",60,0.0833333333333333,0.314583333333333,0.55,13.55,1.54893816007251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176024,176479,176934
"Ashy Prinia","Prinia socialis","ashpri1","Passeriformes","Cisticolidae (Cisticolas and Allies)","Low","Strong Increase","Uncertain","Very Large","Diurnal","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Non-specialized","Resident",NA,NA,NA,"Ashy Prinia","Prinia socialis","Ashy Prinia","Prinia socialis","Least Concern","Schedule-II","","",NA,"Ashy Prinia","Prinia socialis","avibase-0E6F19BB",1,2.25,3,0.910045805,774,"","","",629,0.0842607313195548,0.525635930047695,0.664546899841017,13.1828298887122,0.570632440664635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2188115,2188428,2188741
"Plain Prinia","Prinia inornata","plapri1","Passeriformes","Cisticolidae (Cisticolas and Allies)","Low","Strong Increase","Uncertain","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Plain Prinia","Prinia inornata","Plain Prinia","Prinia inornata","Least Concern","Schedule-II","","",NA,"Plain Prinia","Prinia inornata","avibase-465145E5",1,2.06,4,0.392040692,775,"","","",651,0.0675883256528418,0.445468509984639,0.577572964669739,13.062980030722,0.55848670188055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2339024,2339478,2339932
"Zitting Cisticola","Cisticola juncidis","zitcis1","Passeriformes","Cisticolidae (Cisticolas and Allies)","Low","Stable","Moderate Decline","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Resident",NA,NA,NA,"Zitting Cisticola","Cisticola juncidis","Zitting Cisticola","Cisticola juncidis","Least Concern","Schedule-II","","",NA,"Zitting Cisticola","Cisticola juncidis","avibase-AEE2063F",1,2.06,3,0.152186955,776,"","","",424,0.0754716981132075,0.36939858490566,0.563679245283019,14.8278301886792,0.68148602121796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1932222,1932796,1933370
"Golden-headed Cisticola","Cisticola exilis","gohcis1","Passeriformes","Cisticolidae (Cisticolas and Allies)","Moderate","Data Deficient","Data Deficient","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Grassland","Resident",1,NA,NA,"Golden-headed Cisticola","Cisticola exilis","Golden-headed Cisticola","Cisticola exilis","Least Concern","Schedule-II","","",NA,"Golden-headed Cisticola","Cisticola exilis","avibase-7CB5F8B8",1,2.23,2,0.053345982,777,"","","",39,0.128205128205128,0.381410256410256,0.461538461538462,19.0769230769231,1.56658526440036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49874,50210,50546
"Thick-billed Warbler","Arundinax aedon","thbwar1","Passeriformes","Acrocephalidae (Reed Warblers and Allies)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,NA,NA,"Thick-billed Warbler","Arundinax aedon","Thick-billed Warbler","Arundinax aedon","Least Concern","Schedule-II","","Appendix II",NA,"Thick-billed Warbler","Arundinax aedon","avibase-213C212A",1,3.12,2,0.129523363,778,"","","",175,0.0971428571428571,0.27,0.434285714285714,17.9828571428571,0.986700221858743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169179,169179,169179
"Booted Warbler","Iduna caligata","boowar1","Passeriformes","Acrocephalidae (Reed Warblers and Allies)","Low","Uncertain","Uncertain","Large","24 hour","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Winter Migrant",NA,NA,NA,"Booted Warbler","Iduna caligata","Booted Warbler","Iduna caligata","Least Concern","Schedule-II","","Appendix II",NA,"Booted Warbler","Iduna caligata","avibase-1A6C6F17",1,2.26,1,0.148387934,779,"","","",340,0.0647058823529412,0.343382352941176,0.508823529411765,16.1323529411765,0.715062862599967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1395091,1395695,1396299
"Sykes's Warbler","Iduna rama","sykwar2","Passeriformes","Acrocephalidae (Reed Warblers and Allies)",NA,NA,NA,NA,"24 hour","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Winter Migrant",NA,NA,NA,"Sykes's Warbler","Iduna rama","Sykes's Warbler","Iduna rama","Least Concern","Schedule-II","","Appendix II",NA,"Sykes's Warbler","Iduna rama","avibase-A8242804",1,2.28,1,0.300901151,780,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Icterine Warbler","Hippolais icterina","ictwar1","Passeriformes","Acrocephalidae (Reed Warblers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Uncertain",NA,1,NA,"Icterine Warbler","Hippolais icterina","Icterine Warbler","Hippolais icterina","Least Concern","Recent addition","","Appendix II",NA,"Icterine Warbler","Hippolais icterina","avibase-869C978C",NA,2.75,1,NA,781,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black-browed Reed Warbler","Acrocephalus bistrigiceps","bbrwar1","Passeriformes","Acrocephalidae (Reed Warblers and Allies)",NA,NA,NA,NA,"24 hour","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Black-browed Reed Warbler","Acrocephalus bistrigiceps","Black-browed Reed-warbler","Acrocephalus bistrigiceps","Least Concern","Schedule-II","","Appendix II",NA,"Black-browed Reed Warbler","Acrocephalus bistrigiceps","avibase-1DB9A114",1,2.67,1,0.027595388,782,"","","",9,NA,0.444444444444444,0.444444444444444,10.2222222222222,4.29386872668172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moustached Warbler","Acrocephalus melanopogon","mouwar1","Passeriformes","Acrocephalidae (Reed Warblers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Moustached Warbler","Acrocephalus melanopogon","Moustached Warbler","Acrocephalus melanopogon","Least Concern","Schedule-II","","Appendix II",NA,"Moustached Warbler","Acrocephalus melanopogon","avibase-E1559C49",1,2.81,1,0.055221543,783,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sedge Warbler","Acrocephalus schoenobaenus","sedwar1","Passeriformes","Acrocephalidae (Reed Warblers and Allies)",NA,NA,NA,NA,"24 hour","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Sedge Warbler","Acrocephalus schoenobaenus","Sedge Warbler","Acrocephalus schoenobaenus","Least Concern","Schedule-II","","Appendix II",NA,"Sedge Warbler","Acrocephalus schoenobaenus","avibase-FED5AED5",NA,2.92,1,NA,784,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Paddyfield Warbler","Acrocephalus agricola","padwar1","Passeriformes","Acrocephalidae (Reed Warblers and Allies)","Low","Uncertain","Uncertain","Large","Diurnal","No information","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Paddyfield Warbler","Acrocephalus agricola","Paddyfield Warbler","Acrocephalus agricola","Least Concern","Schedule-II","","Appendix II",NA,"Paddyfield Warbler","Acrocephalus agricola","avibase-781FE53F",1,2.65,1,0.126830206,785,"","","",158,0.0632911392405063,0.274525316455696,0.316455696202532,17.8227848101266,0.925342454733371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,692161,692851,693541
"Blunt-winged Warbler","Acrocephalus concinens","blwwar1","Passeriformes","Acrocephalidae (Reed Warblers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant & Localized Summer Migrant",NA,NA,NA,"Blunt-winged Warbler","Acrocephalus concinens","Blunt-winged Warbler","Acrocephalus concinens","Least Concern","Schedule-II","","Appendix II",NA,"Blunt-winged Warbler","Acrocephalus concinens","avibase-F084CA99",1,2.61,2,0.075819108,786,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blyth's Reed Warbler","Acrocephalus dumetorum","blrwar1","Passeriformes","Acrocephalidae (Reed Warblers and Allies)","Low","Uncertain","Uncertain","Very Large","24 hour","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,NA,NA,"Blyth's Reed Warbler","Acrocephalus dumetorum","Blyth's Reed-warbler","Acrocephalus dumetorum","Least Concern","Schedule-II","","Appendix II",NA,"Blyth's Reed Warbler","Acrocephalus dumetorum","avibase-B22EAFC8",1,2.44,1,0.124048395,787,"","","",555,0.167567567567568,0.528828828828829,0.675675675675676,14.8324324324324,0.562557977443701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1641473,1641947,1642421
"Large-billed Reed Warbler","Acrocephalus orinus","labrew1","Passeriformes","Acrocephalidae (Reed Warblers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Uncertain",NA,1,NA,"Large-billed Reed Warbler","Acrocephalus orinus","Large-billed Reed-warbler","Acrocephalus orinus","Least Concern","Schedule-II","","Appendix II",NA,"Large-billed Reed Warbler","Acrocephalus orinus","avibase-6A9ED1BF",NA,3.45,1,0.482689023,788,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Reed Warbler","Acrocephalus arundinaceus","grrwar1","Passeriformes","Acrocephalidae (Reed Warblers and Allies)",NA,NA,NA,NA,"24 hour","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Uncertain",NA,1,NA,"Great Reed Warbler","Acrocephalus arundinaceus","Great Reed-warbler","Acrocephalus arundinaceus","Least Concern","Schedule-II","","Appendix II",NA,"Great Reed Warbler","Acrocephalus arundinaceus","avibase-B283E332",NA,2.62,1,NA,789,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental Reed Warbler","Acrocephalus orientalis","orrwar1","Passeriformes","Acrocephalidae (Reed Warblers and Allies)",NA,NA,NA,NA,"24 hour","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Oriental Reed Warbler","Acrocephalus orientalis","Oriental Reed-warbler","Acrocephalus orientalis","Least Concern","Schedule-II","","Appendix II",NA,"Oriental Reed Warbler","Acrocephalus orientalis","avibase-9A6953ED",1,3.61,1,0.011646833,790,"","","",9,0.222222222222222,0.472222222222222,0.666666666666667,10.1111111111111,4.17628282945551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clamorous Reed Warbler","Acrocephalus stentoreus","clrwar1","Passeriformes","Acrocephalidae (Reed Warblers and Allies)","Low","Uncertain","Uncertain","Large","24 hour","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Resident & Winter Migrant",NA,NA,NA,"Clamorous Reed Warbler","Acrocephalus stentoreus","Clamorous Reed-warbler","Acrocephalus stentoreus","Least Concern","Schedule-II","","Appendix II",NA,"Clamorous Reed Warbler","Acrocephalus stentoreus","avibase-D793DF5A",1,2.87,3,0.325418067,791,"","","",344,0.0697674418604651,0.37390988372093,0.48546511627907,16.1540697674419,0.716158486150251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1178280,1178930,1179580
"Pallas's Grasshopper Warbler","Helopsaltes certhiola","pagwar1","Passeriformes","Locustellidae (Grassbirds and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",1,NA,NA,"Rusty-rumped Warbler","Helopsaltes certhiola","Pallas's Grasshopper-warbler","Helopsaltes certhiola","Least Concern","Schedule-II","","Appendix II",NA,"Pallas's Grasshopper Warbler","Helopsaltes certhiola","avibase-4C3CF429",1,2.68,3,0.009794445,792,"","","",21,0.0952380952380952,0.279761904761905,0.476190476190476,18.3333333333333,2.32828787834418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32031,32031,32031
