"","gridg1","gridg3","month","no.sp","timegroups","OBSERVATION.COUNT","OBSERVER.ID","TEMP.REGION","timegroups1","DATETIME"
"432","13819","868","4",2,"2020",0,NA,NA,NA,NA
"433","13820","868","4",7,"2020",0,NA,NA,NA,NA
"434","13818","868","4",13,"2020",0,NA,NA,NA,NA
"435","13950","868","4",2,"2020",0,NA,NA,NA,NA
"436","13818","868","4",25,"2020",0,NA,NA,NA,NA
"437","13950","868","4",37,"2020",0,NA,NA,NA,NA
"438","13819","868","4",3,"2020",0,NA,NA,NA,NA
"439","13688","868","4",31,"2020",0,NA,NA,NA,NA
"440","13818","868","4",15,"2020",0,NA,NA,NA,NA
"441","13948","868","4",44,"2020",0,NA,NA,NA,NA
"442","13819","868","4",17,"2020",0,NA,NA,NA,NA
"443","13819","868","4",9,"2020",0,NA,NA,NA,NA
"444","13948","868","4",12,"2020",0,NA,NA,NA,NA
"445","13950","868","4",55,"2020",1,1462228,NA,"2020-2022",2023-06-01 06:18:00
"446","13818","868","4",13,"2020",0,NA,NA,NA,NA
"447","13819","868","4",2,"2020",0,NA,NA,NA,NA
"448","13819","868","4",18,"2020",0,NA,NA,NA,NA
"449","13948","868","4",9,"2020",0,NA,NA,NA,NA
"450","13818","868","4",15,"2020",0,NA,NA,NA,NA
"451","13819","868","4",8,"2020",0,NA,NA,NA,NA
"452","13950","868","4",52,"2020",1,1367297,NA,"2020-2022",2023-06-01 06:36:00
"453","13819","868","4",16,"2020",0,NA,NA,NA,NA
"454","13950","868","4",20,"2020",0,NA,NA,NA,NA
"455","13818","868","4",2,"2020",0,NA,NA,NA,NA
"456","13819","868","4",28,"2020",0,NA,NA,NA,NA
"457","13818","868","4",20,"2020",0,NA,NA,NA,NA
"458","13949","868","4",3,"2020",0,NA,NA,NA,NA
"459","13949","868","4",10,"2020",0,NA,NA,NA,NA
"460","13818","868","4",7,"2020",0,NA,NA,NA,NA
"461","13818","868","4",16,"2020",0,NA,NA,NA,NA
"462","13948","868","4",15,"2020",0,NA,NA,NA,NA
"463","13819","868","4",6,"2020",0,NA,NA,NA,NA
"464","13950","868","4",8,"2020",0,NA,NA,NA,NA
"465","13949","868","4",6,"2020",0,NA,NA,NA,NA
"466","13949","868","4",8,"2020",0,NA,NA,NA,NA
"467","13949","868","4",11,"2018",0,NA,NA,NA,NA
"468","13818","868","4",25,"2018",0,NA,NA,NA,NA
"469","13818","868","4",17,"2018",0,NA,NA,NA,NA
"470","13819","868","4",7,"2019",0,NA,NA,NA,NA
"471","13950","868","4",14,"2020",0,NA,NA,NA,NA
"472","13950","868","4",13,"2020",0,NA,NA,NA,NA
"473","13818","868","4",13,"2020",0,NA,NA,NA,NA
"474","13818","868","4",12,"2020",0,NA,NA,NA,NA
"475","13819","868","4",14,"2020",0,NA,NA,NA,NA
"476","13819","868","4",10,"2020",0,NA,NA,NA,NA
"477","13818","868","4",16,"2020",0,NA,NA,NA,NA
"478","13819","868","4",6,"2020",0,NA,NA,NA,NA
"479","13949","868","4",19,"2020",0,NA,NA,NA,NA
"480","13949","868","4",15,"2020",0,NA,NA,NA,NA
"481","13949","868","4",7,"2020",0,NA,NA,NA,NA
"482","13950","868","4",12,"2020",0,NA,NA,NA,NA
"483","13950","868","4",9,"2020",0,NA,NA,NA,NA
"484","13950","868","4",9,"2020",0,NA,NA,NA,NA
"485","13950","868","4",12,"2020",0,NA,NA,NA,NA
"486","13950","868","4",10,"2020",0,NA,NA,NA,NA
"487","13178","837","4",3,"2022",0,NA,NA,NA,NA
"488","13305","837","4",14,"2022",1,1171031,NA,"2020-2022",2023-06-01 18:25:00
"489","13305","837","4",60,"2022",1,3227626,NA,"2020-2022",2023-06-01 18:10:00
"490","13307","837","4",58,"2015",1,362949,NA,"2015-2019",2023-06-01 10:00:00
"491","13307","837","4",31,"2015",0,NA,NA,NA,NA
"492","13176","837","4",47,"2015",1,362949,NA,"2015-2019",2023-06-01 16:15:00
"493","13307","837","4",25,"2015",0,NA,NA,NA,NA
"494","13435","837","4",31,"2016",1,654072,NA,"2015-2019",2023-06-01 08:00:00
"495","13435","837","4",20,"2016",0,NA,NA,NA,NA
"496","13305","837","4",50,"2016",1,753662,NA,"2015-2019",2023-06-01 07:22:00
"497","13305","837","4",40,"2016",0,NA,NA,NA,NA
"498","13307","837","4",7,"2016",0,NA,NA,NA,NA
"499","13435","837","4",23,"2016",0,NA,NA,NA,NA
"500","13435","837","4",7,"2016",0,NA,NA,NA,NA
"501","13435","837","4",8,"2016",0,NA,NA,NA,NA
"502","13435","837","4",3,"2016",0,NA,NA,NA,NA
"503","13177","837","4",11,"2016",0,NA,NA,NA,NA
"504","13307","837","4",69,"2016",0,NA,NA,NA,NA
"505","13307","837","4",22,"2016",1,112517,NA,"2015-2019",2023-06-01 05:50:00
"506","13307","837","4",17,"2016",0,NA,NA,NA,NA
"507","13305","837","4",20,"2016",0,NA,NA,NA,NA
"508","13305","837","4",11,"2016",0,NA,NA,NA,NA
"509","13305","837","4",17,"2016",0,NA,NA,NA,NA
"510","13305","837","4",16,"2016",0,NA,NA,NA,NA
"511","13307","837","4",51,"2016",1,355741,NA,"2015-2019",2023-06-01 05:00:00
"512","13307","837","4",47,"2016",1,355741,NA,"2015-2019",2023-06-01 05:15:00
"513","13177","837","4",53,"2016",0,NA,NA,NA,NA
"514","13435","837","4",22,"2016",1,654072,NA,"2015-2019",2023-06-01 17:00:00
"515","13307","837","4",26,"2015",0,NA,NA,NA,NA
"516","13307","837","4",31,"2015",1,654072,NA,"2015-2019",2023-06-01 11:29:00
"517","13435","837","4",6,"2017",0,NA,NA,NA,NA
"518","13305","837","4",66,"2017",1,873293,NA,"2015-2019",2023-06-01 10:15:00
"519","13305","837","4",85,"2018",1,572014,NA,"2015-2019",2023-06-01 06:58:00
"520","13435","837","4",5,"2018",0,NA,NA,NA,NA
"521","13435","837","4",65,"2018",1,38671,NA,"2015-2019",2023-06-01 05:30:00
"522","13305","837","4",8,"2018",0,NA,NA,NA,NA
"523","13176","837","4",43,"2018",0,NA,NA,NA,NA
"524","13307","837","4",76,"2018",0,NA,NA,NA,NA
"525","13435","837","4",7,"2018",0,NA,NA,NA,NA
"526","13435","837","4",4,"2018",0,NA,NA,NA,NA
"527","13178","837","4",7,"2007-2010",0,NA,NA,NA,NA
"528","13305","837","4",45,"2019",0,NA,NA,NA,NA
"529","13305","837","4",45,"2019",1,1171031,NA,"2015-2019",2023-06-01 06:40:00
"530","13305","837","4",34,"2019",1,753662,NA,"2015-2019",2023-06-01 07:01:00
"531","13307","837","4",38,"2020",0,NA,NA,NA,NA
"532","13307","837","4",6,"2020",0,NA,NA,NA,NA
"533","13176","837","4",33,"2020",0,NA,NA,NA,NA
"534","13305","837","4",3,"2021",0,NA,NA,NA,NA
"535","13176","837","4",38,"2021",0,NA,NA,NA,NA
"536","13305","837","4",12,"2021",0,NA,NA,NA,NA
"537","13436","837","4",37,"2021",0,NA,NA,NA,NA
"538","13435","837","4",17,"2021",0,NA,NA,NA,NA
"539","13435","837","4",20,"2021",0,NA,NA,NA,NA
"540","13435","837","4",6,"2021",0,NA,NA,NA,NA
"541","13178","837","4",80,"2021",1,550982,NA,"2020-2022",2023-06-01 06:00:00
"542","13436","837","4",17,"2022",0,NA,NA,NA,NA
"543","13305","837","4",50,"2022",1,1096529,NA,"2020-2022",2023-06-01 08:45:00
"544","13435","837","4",38,"2022",1,1096529,NA,"2020-2022",2023-06-01 07:29:00
"545","13435","837","4",39,"2022",1,1516112,NA,"2020-2022",2023-06-01 06:55:00
"546","13435","837","4",41,"2022",1,1096529,NA,"2020-2022",2023-06-01 06:24:00
"547","13435","837","4",34,"2022",1,1516112,NA,"2020-2022",2023-06-01 05:50:00
"548","13435","837","4",20,"2022",0,NA,NA,NA,NA
"549","13435","837","4",24,"2022",0,NA,NA,NA,NA
"550","13308","837","4",39,"2021",0,NA,NA,NA,NA
"551","13436","837","4",28,"2021",0,NA,NA,NA,NA
"552","13305","837","4",2,"2021",0,NA,NA,NA,NA
"553","13305","837","4",1,"2021",0,NA,NA,NA,NA
"554","13305","837","4",5,"2021",0,NA,NA,NA,NA
"555","13305","837","4",3,"2021",0,NA,NA,NA,NA
"556","13305","837","4",1,"2021",0,NA,NA,NA,NA
"557","13435","837","4",10,"2021",0,NA,NA,NA,NA
"558","13305","837","4",3,"2021",0,NA,NA,NA,NA
"559","13435","837","4",1,"2021",1,2404192,NA,"2020-2022",2023-06-01 10:00:00
"560","13176","837","4",17,"2021",0,NA,NA,NA,NA
"561","13307","837","4",52,"2021",0,NA,NA,NA,NA
"562","13307","837","4",20,"2021",0,NA,NA,NA,NA
"563","13435","837","4",18,"2021",0,NA,NA,NA,NA
"564","13435","837","4",10,"2021",0,NA,NA,NA,NA
"565","13307","837","4",19,"2021",0,NA,NA,NA,NA
"566","13435","837","4",9,"2021",0,NA,NA,NA,NA
"567","13048","837","4",17,"2021",1,2861575,NA,"2020-2022",2023-06-01 07:49:00
"568","13435","837","4",14,"2021",0,NA,NA,NA,NA
"569","13305","837","4",2,"2021",0,NA,NA,NA,NA
"570","13436","837","4",9,"2021",0,NA,NA,NA,NA
"571","13435","837","4",27,"2021",0,NA,NA,NA,NA
"572","13305","837","4",25,"2021",0,NA,NA,NA,NA
"573","13435","837","4",31,"2021",1,2047999,NA,"2020-2022",2023-06-01 07:00:00
"574","13435","837","4",32,"2021",0,NA,NA,NA,NA
"575","13435","837","4",4,"2021",0,NA,NA,NA,NA
"576","13435","837","4",6,"2021",0,NA,NA,NA,NA
"577","13436","837","4",2,"2021",0,NA,NA,NA,NA
"578","13305","837","4",23,"2021",1,1819429,NA,"2020-2022",2023-06-01 07:58:00
"579","13305","837","4",29,"2021",0,NA,NA,NA,NA
"580","13436","837","4",4,"2021",0,NA,NA,NA,NA
"581","13436","837","4",15,"2021",0,NA,NA,NA,NA
"582","13436","837","4",5,"2021",0,NA,NA,NA,NA
"583","13305","837","4",1,"2021",0,NA,NA,NA,NA
"584","13305","837","4",17,"2021",0,NA,NA,NA,NA
"585","13436","837","4",36,"2021",1,1851778,NA,"2020-2022",2023-06-01 13:47:00
"586","13436","837","4",5,"2021",0,NA,NA,NA,NA
"587","13436","837","4",6,"2021",0,NA,NA,NA,NA
"588","13437","837","4",2,"2021",0,NA,NA,NA,NA
"589","13178","837","4",1,"2021",0,NA,NA,NA,NA
"590","13436","837","4",7,"2021",0,NA,NA,NA,NA
"591","13048","837","4",57,"2021",1,996914,NA,"2020-2022",2023-06-01 06:10:00
"592","13305","837","4",7,"2021",0,NA,NA,NA,NA
"593","13305","837","4",1,"2021",0,NA,NA,NA,NA
"594","13436","837","4",19,"2021",0,NA,NA,NA,NA
"595","13306","837","4",25,"2016",0,NA,NA,NA,NA
"596","13435","837","4",20,"2021",0,NA,NA,NA,NA
"597","13305","837","4",1,"2021",0,NA,NA,NA,NA
"598","13178","837","4",19,"2014",1,2742494,NA,"2007-2014",2023-06-01
"599","13307","837","4",31,"2021",0,NA,NA,NA,NA
"600","13178","837","4",24,"2021",1,460983,NA,"2020-2022",2023-06-01 08:34:00
"601","13307","837","4",34,"2021",0,NA,NA,NA,NA
"602","13048","837","4",1,"2021",0,NA,NA,NA,NA
"603","13438","837","4",42,"2021",0,NA,NA,NA,NA
"604","13437","837","4",18,"2022",1,104462,NA,"2020-2022",2023-06-01 06:33:00
"605","13305","837","4",37,"2022",1,753662,NA,"2020-2022",2023-06-01 07:18:00
"606","13048","837","4",23,"2022",1,462641,NA,"2020-2022",2023-06-01 15:00:00
"607","13307","837","4",16,"2022",0,NA,NA,NA,NA
"608","13048","837","4",26,"2022",1,462641,NA,"2020-2022",2023-06-01 16:37:00
"609","13305","837","4",57,"2022",1,1819564,NA,"2020-2022",2023-06-01 07:07:00
"610","13435","837","4",32,"2022",1,1819564,NA,"2020-2022",2023-06-01 06:57:00
"611","13435","837","4",12,"2022",0,NA,NA,NA,NA
"612","13307","837","4",38,"2022",0,NA,NA,NA,NA
"613","13307","837","4",26,"2022",0,NA,NA,NA,NA
"614","13307","837","4",30,"2022",1,1393011,NA,"2020-2022",2023-06-01 07:05:00
"615","13177","837","4",30,"2022",1,1393011,NA,"2020-2022",2023-06-01 17:46:00
"616","13048","837","4",43,"2022",1,680651,NA,"2020-2022",2023-06-01 06:42:00
"617","13307","837","4",51,"2022",0,NA,NA,NA,NA
"618","13048","837","4",58,"2022",1,3475548,NA,"2020-2022",2023-06-01 11:17:00
"619","13177","837","4",27,"2022",1,561214,NA,"2020-2022",2023-06-01 07:18:00
"620","13435","837","4",42,"2022",0,NA,NA,NA,NA
"621","13435","837","4",19,"2022",0,NA,NA,NA,NA
"622","13435","837","4",41,"2022",1,1532026,NA,"2020-2022",2023-06-01 07:21:00
"623","13435","837","4",53,"2022",0,NA,NA,NA,NA
"624","13435","837","4",43,"2022",1,1532026,NA,"2020-2022",2023-06-01 07:52:00
"625","13435","837","4",30,"2022",0,NA,NA,NA,NA
"626","13435","837","4",46,"2022",1,1171031,NA,"2020-2022",2023-06-01 15:36:00
"627","13305","837","4",2,"2022",0,NA,NA,NA,NA
"628","13437","837","4",15,"2022",0,NA,NA,NA,NA
"629","13435","837","4",29,"2022",1,820841,NA,"2020-2022",2023-06-01 15:02:00
"630","13435","837","4",6,"2022",0,NA,NA,NA,NA
"631","13048","837","4",39,"2022",0,NA,NA,NA,NA
"632","13436","837","4",7,"2022",0,NA,NA,NA,NA
"633","13305","837","4",18,"2022",1,1819429,NA,"2020-2022",2023-06-01 17:38:00
"634","13435","837","4",22,"2022",1,1819429,NA,"2020-2022",2023-06-01 06:57:00
"635","13436","837","4",19,"2022",0,NA,NA,NA,NA
"636","13307","837","4",13,"2022",0,NA,NA,NA,NA
"637","13306","837","4",57,"2022",1,753662,NA,"2020-2022",2023-06-01 09:30:00
"638","13307","837","4",35,"2022",1,1393011,NA,"2020-2022",2023-06-01 07:04:00
"639","13176","837","4",2,"2022",0,NA,NA,NA,NA
"640","13436","837","4",10,"2022",0,NA,NA,NA,NA
"641","13305","837","4",49,"2022",1,572014,NA,"2020-2022",2023-06-01 05:49:00
"642","13178","837","4",42,"2022",0,NA,NA,NA,NA
"643","13178","837","4",40,"2022",1,1096529,NA,"2020-2022",2023-06-01 07:11:00
"644","13178","837","4",2,"2022",0,NA,NA,NA,NA
"645","13178","837","4",39,"2022",1,1096529,NA,"2020-2022",2023-06-01 17:01:00
"646","13435","837","4",4,"2022",0,NA,NA,NA,NA
"647","13435","837","4",19,"2022",0,NA,NA,NA,NA
"648","13436","837","4",4,"2022",0,NA,NA,NA,NA
"649","13436","837","4",8,"2022",0,NA,NA,NA,NA
"650","13307","837","4",51,"2022",1,1393011,NA,"2020-2022",2023-06-01 09:18:00
"651","13436","837","4",27,"2022",1,1432347,NA,"2020-2022",2023-06-01 17:13:00
"652","13436","837","4",6,"2022",0,NA,NA,NA,NA
"653","13436","837","4",2,"2022",0,NA,NA,NA,NA
"654","13436","837","4",8,"2022",0,NA,NA,NA,NA
"655","13436","837","4",25,"2022",0,NA,NA,NA,NA
"656","13436","837","4",13,"2022",0,NA,NA,NA,NA
"657","13437","837","4",20,"2022",0,NA,NA,NA,NA
"658","13306","837","4",79,"2022",0,NA,NA,NA,NA
"659","13178","837","4",9,"2022",1,3087703,NA,"2020-2022",2023-06-01 06:51:00
"660","13436","837","4",6,"2022",0,NA,NA,NA,NA
"661","13436","837","4",12,"2022",0,NA,NA,NA,NA
"662","13435","837","4",4,"2022",0,NA,NA,NA,NA
"663","13307","837","4",64,"2022",0,NA,NA,NA,NA
"664","13178","837","4",19,"2022",0,NA,NA,NA,NA
"665","13435","837","4",16,"2022",0,NA,NA,NA,NA
"666","13435","837","4",5,"2022",0,NA,NA,NA,NA
"667","13178","837","4",33,"2022",1,1009360,NA,"2020-2022",2023-06-01 10:00:00
"668","13178","837","4",30,"2022",1,1009360,NA,"2020-2022",2023-06-01 15:00:00
"669","13178","837","4",36,"2022",0,NA,NA,NA,NA
"670","13435","837","4",8,"2022",0,NA,NA,NA,NA
"671","13048","837","4",18,"2022",0,NA,NA,NA,NA
"672","13305","837","4",41,"2022",1,753662,NA,"2020-2022",2023-06-01 07:29:00
"673","13305","837","4",15,"2022",0,NA,NA,NA,NA
"674","13438","837","4",14,"2014",0,NA,NA,NA,NA
"675","13048","837","4",51,"2011-2012",1,172204,NA,"2007-2014",2023-06-01 06:30:00
"676","13307","837","4",43,"2013",1,104462,NA,"2007-2014",2023-06-01 06:00:00
"677","13305","837","4",5,"2011-2012",0,NA,NA,NA,NA
"678","13178","837","4",52,"before 2000",1,359940,NA,"before 2006",2023-06-01
"679","13177","837","4",38,"2014",1,104462,NA,"2007-2014",2023-06-01 06:30:00
"680","13177","837","4",16,"2014",1,104462,NA,"2007-2014",2023-06-01 08:10:00
"681","13305","837","4",7,"2014",0,NA,NA,NA,NA
"682","13178","837","4",40,"2000-2006",1,355741,NA,"before 2006",2023-06-01 08:00:00
"683","13178","837","4",50,"2000-2006",1,355741,NA,"before 2006",2023-06-01 06:35:00
"684","13178","837","4",25,"2007-2010",0,NA,NA,NA,NA
"685","13178","837","4",35,"2007-2010",0,NA,NA,NA,NA
"686","13305","837","4",31,"2014",1,572014,NA,"2007-2014",2023-06-01 16:15:00
"687","13177","837","4",21,"2015",0,NA,NA,NA,NA
"688","13305","837","4",31,"2015",1,104462,NA,"2015-2019",2023-06-01 07:16:00
"689","13435","837","4",15,"2015",1,104462,NA,"2015-2019",2023-06-01 05:39:00
"690","13435","837","4",33,"2015",1,104462,NA,"2015-2019",2023-06-01 06:42:00
"691","13307","837","4",11,"2015",0,NA,NA,NA,NA
"692","13307","837","4",26,"2015",0,NA,NA,NA,NA
"693","13308","837","4",4,"2015",0,NA,NA,NA,NA
"694","13307","837","4",19,"2015",0,NA,NA,NA,NA
"695","13436","837","4",11,"2015",0,NA,NA,NA,NA
"696","13435","837","4",32,"2015",1,104462,NA,"2015-2019",2023-06-01 06:20:00
"697","13305","837","4",51,"2015",1,572014,NA,"2015-2019",2023-06-01 08:15:00
"698","13305","837","4",10,"2015",0,NA,NA,NA,NA
"699","13305","837","4",50,"2015",1,572014,NA,"2015-2019",2023-06-01 07:44:00
"700","13048","837","4",5,"2007-2010",0,NA,NA,NA,NA
"701","13435","837","4",36,"2014",1,600688,NA,"2007-2014",2023-06-01 07:00:00
"702","13305","837","4",38,"2016",1,104462,NA,"2015-2019",2023-06-01 06:34:00
"703","13305","837","4",11,"2016",1,104462,NA,"2015-2019",2023-06-01 06:14:00
"704","13305","837","4",13,"2016",1,572014,NA,"2015-2019",2023-06-01 05:29:00
"705","13305","837","4",11,"2016",0,NA,NA,NA,NA
"706","13436","837","4",53,"2016",1,360029,NA,"2015-2019",2023-06-01 15:00:00
"707","13307","837","4",12,"2016",0,NA,NA,NA,NA
"708","13307","837","4",36,"2016",0,NA,NA,NA,NA
"709","13435","837","4",7,"2016",0,NA,NA,NA,NA
"710","13436","837","4",20,"2016",0,NA,NA,NA,NA
"711","13176","837","4",18,"2016",1,572014,NA,"2015-2019",2023-06-01 15:41:00
"712","13306","837","4",23,"2016",1,572014,NA,"2015-2019",2023-06-01 13:45:00
"713","13436","837","4",9,"2016",0,NA,NA,NA,NA
"714","13435","837","4",6,"2016",0,NA,NA,NA,NA
"715","13435","837","4",8,"2016",0,NA,NA,NA,NA
"716","13435","837","4",6,"2016",0,NA,NA,NA,NA
"717","13435","837","4",11,"2016",0,NA,NA,NA,NA
"718","13305","837","4",15,"2016",1,112517,NA,"2015-2019",2023-06-01 17:20:00
"719","13307","837","4",10,"2016",1,112517,NA,"2015-2019",2023-06-01 17:30:00
"720","13307","837","4",17,"2016",0,NA,NA,NA,NA
"721","13176","837","4",10,"2016",0,NA,NA,NA,NA
"722","13307","837","4",13,"2016",0,NA,NA,NA,NA
"723","13307","837","4",8,"2011-2012",0,NA,NA,NA,NA
"724","13305","837","4",27,"2016",1,572014,NA,"2015-2019",2023-06-01 08:10:00
"725","13177","837","4",9,"2007-2010",0,NA,NA,NA,NA
"726","13435","837","4",14,"2007-2010",1,559405,NA,"2007-2014",2023-06-01 14:00:00
"727","13305","837","4",16,"2017",1,104462,NA,"2015-2019",2023-06-01 07:32:00
"728","13175","837","4",29,"2017",0,NA,NA,NA,NA
"729","13435","837","4",20,"2017",0,NA,NA,NA,NA
"730","13435","837","4",7,"2017",0,NA,NA,NA,NA
"731","13436","837","4",14,"2017",0,NA,NA,NA,NA
"732","13437","837","4",15,"2017",0,NA,NA,NA,NA
"733","13435","837","4",44,"2017",1,652658,NA,"2015-2019",2023-06-01 17:02:00
"734","13307","837","4",23,"2017",0,NA,NA,NA,NA
"735","13305","837","4",20,"2017",0,NA,NA,NA,NA
"736","13307","837","4",48,"2017",0,NA,NA,NA,NA
"737","13178","837","4",45,"2017",1,453899,NA,"2015-2019",2023-06-01 16:17:00
"738","13178","837","4",51,"2017",1,453899,NA,"2015-2019",2023-06-01 06:22:00
"739","13305","837","4",1,"2017",0,NA,NA,NA,NA
"740","13435","837","4",27,"2017",1,572014,NA,"2015-2019",2023-06-01 11:46:00
"741","13435","837","4",3,"2017",0,NA,NA,NA,NA
"742","13435","837","4",6,"2017",0,NA,NA,NA,NA
"743","13435","837","4",5,"2017",0,NA,NA,NA,NA
"744","13436","837","4",13,"2017",0,NA,NA,NA,NA
"745","13435","837","4",1,"2017",0,NA,NA,NA,NA
"746","13048","837","4",21,"2017",0,NA,NA,NA,NA
"747","13178","837","4",9,"2017",0,NA,NA,NA,NA
"748","13178","837","4",8,"2017",0,NA,NA,NA,NA
"749","13178","837","4",3,"2017",0,NA,NA,NA,NA
"750","13048","837","4",11,"2013",0,NA,NA,NA,NA
"751","13178","837","4",38,"2017",0,NA,NA,NA,NA
"752","13306","837","4",26,"2018",0,NA,NA,NA,NA
"753","13305","837","4",17,"2018",0,NA,NA,NA,NA
"754","13435","837","4",15,"2018",0,NA,NA,NA,NA
"755","13435","837","4",11,"2018",0,NA,NA,NA,NA
"756","13436","837","4",30,"2018",0,NA,NA,NA,NA
"757","13306","837","4",5,"2018",0,NA,NA,NA,NA
"758","13305","837","4",18,"2018",0,NA,NA,NA,NA
"759","13305","837","4",9,"2018",1,104462,NA,"2015-2019",2023-06-01 18:08:00
"760","13306","837","4",5,"2018",0,NA,NA,NA,NA
"761","13305","837","4",10,"2018",1,104462,NA,"2015-2019",2023-06-01 05:10:00
"762","13305","837","4",42,"2018",1,104462,NA,"2015-2019",2023-06-01 06:04:00
"763","13306","837","4",12,"2018",0,NA,NA,NA,NA
"764","13306","837","4",4,"2018",0,NA,NA,NA,NA
"765","13306","837","4",6,"2018",0,NA,NA,NA,NA
"766","13307","837","4",42,"2018",0,NA,NA,NA,NA
"767","13307","837","4",12,"2018",0,NA,NA,NA,NA
"768","13306","837","4",8,"2018",0,NA,NA,NA,NA
"769","13306","837","4",7,"2018",0,NA,NA,NA,NA
"770","13305","837","4",15,"2018",1,572014,NA,"2015-2019",2023-06-01 11:47:00
"771","13436","837","4",14,"2018",0,NA,NA,NA,NA
"772","13436","837","4",10,"2018",0,NA,NA,NA,NA
"773","13305","837","4",15,"2018",1,1319805,NA,"2015-2019",2023-06-01 06:35:00
"774","13306","837","4",10,"2018",0,NA,NA,NA,NA
"775","13305","837","4",4,"2018",0,NA,NA,NA,NA
"776","13305","837","4",14,"2018",0,NA,NA,NA,NA
"777","13048","837","4",61,"2018",1,533757,NA,"2015-2019",2023-06-01 05:50:00
"778","13435","837","4",10,"2018",0,NA,NA,NA,NA
"779","13176","837","4",57,"2018",1,874660,NA,"2015-2019",2023-06-01 08:24:00
"780","13307","837","4",18,"2018",1,874660,NA,"2015-2019",2023-06-01 07:15:00
"781","13435","837","4",37,"2017",0,NA,NA,NA,NA
"782","13435","837","4",42,"2015",1,1498088,NA,"2015-2019",2023-06-01 14:00:00
"783","13436","837","4",31,"2015",1,1498088,NA,"2015-2019",2023-06-01 06:00:00
"784","13178","837","4",38,"2011-2012",0,NA,NA,NA,NA
"785","13435","837","4",1,"2019",0,NA,NA,NA,NA
"786","13305","837","4",26,"2019",0,NA,NA,NA,NA
"787","13176","837","4",44,"2019",0,NA,NA,NA,NA
"788","13178","837","4",3,"2019",0,NA,NA,NA,NA
"789","13178","837","4",5,"2019",0,NA,NA,NA,NA
"790","13178","837","4",9,"2019",0,NA,NA,NA,NA
"791","13178","837","4",9,"2019",0,NA,NA,NA,NA
"792","13178","837","4",16,"2019",0,NA,NA,NA,NA
"793","13178","837","4",4,"2019",0,NA,NA,NA,NA
"794","13178","837","4",18,"2019",0,NA,NA,NA,NA
"795","13178","837","4",7,"2014",1,349104,NA,"2007-2014",2023-06-01 14:30:00
"796","13045","837","4",20,"2019",0,NA,NA,NA,NA
"797","13178","837","4",2,"2019",0,NA,NA,NA,NA
"798","13178","837","4",3,"2019",0,NA,NA,NA,NA
"799","13435","837","4",19,"2019",1,1504417,NA,"2015-2019",2023-06-01 08:36:00
"800","13435","837","4",17,"2019",1,1504417,NA,"2015-2019",2023-06-01 07:23:00
"801","13435","837","4",30,"2019",1,1504417,NA,"2015-2019",2023-06-01 10:26:00
"802","13435","837","4",21,"2019",1,1504417,NA,"2015-2019",2023-06-01 07:28:00
"803","13307","837","4",51,"2019",0,NA,NA,NA,NA
"804","13435","837","4",16,"2019",0,NA,NA,NA,NA
"805","13435","837","4",12,"2013",0,NA,NA,NA,NA
"806","13178","837","4",5,"2018",0,NA,NA,NA,NA
"807","13436","837","4",18,"2011-2012",0,NA,NA,NA,NA
"808","13178","837","4",4,"2020",0,NA,NA,NA,NA
"809","13435","837","4",12,"2020",0,NA,NA,NA,NA
"810","13436","837","4",4,"2020",0,NA,NA,NA,NA
"811","13305","837","4",4,"2020",0,NA,NA,NA,NA
"812","13436","837","4",5,"2020",0,NA,NA,NA,NA
"813","13435","837","4",22,"2020",0,NA,NA,NA,NA
"814","13305","837","4",6,"2020",0,NA,NA,NA,NA
"815","13305","837","4",6,"2020",0,NA,NA,NA,NA
"816","13307","837","4",31,"2020",1,944583,NA,"2020-2022",2023-06-01 07:30:00
"817","13176","837","4",20,"2020",0,NA,NA,NA,NA
"818","13435","837","4",16,"2020",1,1502693,NA,"2020-2022",2023-06-01 10:04:00
"819","13435","837","4",15,"2020",0,NA,NA,NA,NA
"820","13305","837","4",15,"2020",0,NA,NA,NA,NA
"821","13305","837","4",22,"2020",1,1171031,NA,"2020-2022",2023-06-01 07:05:00
"822","13178","837","4",76,"2020",1,874660,NA,"2020-2022",2023-06-01 06:13:00
"823","13435","837","4",24,"2020",0,NA,NA,NA,NA
"824","13178","837","4",16,"2020",1,996389,NA,"2020-2022",2023-06-01 16:34:00
"825","13305","837","4",31,"2020",1,572014,NA,"2020-2022",2023-06-01 07:48:00
"826","13305","837","4",7,"2020",0,NA,NA,NA,NA
"827","13435","837","4",22,"2020",0,NA,NA,NA,NA
"828","13435","837","4",22,"2020",0,NA,NA,NA,NA
"829","13307","837","4",45,"2020",0,NA,NA,NA,NA
"830","13307","837","4",18,"2020",0,NA,NA,NA,NA
"831","13435","837","4",20,"2020",0,NA,NA,NA,NA
"832","13305","837","4",28,"2020",1,1535587,NA,"2020-2022",2023-06-01 08:50:00
