"eBird.English.Name.2025","eBird.Scientific.Name.2025","eBird.Code","Order","Family","SoIB.Past.Priority.Status","SoIB.Past.Long.Term.Status","SoIB.Past.Current.Status","SoIB.Past.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Avilist.English.Name","Avilist.Scientific.Name","Avibase.ID","Selected.NRL","Generation.Length","No.of.Subspecies","Percent.of.Global.Range","India.Checklist.Sortorder","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","proj2030.lci","proj2030.mean","proj2030.rci","proj2031.lci","proj2031.mean","proj2031.rci","proj2032.lci","proj2032.mean","proj2032.rci","proj2033.lci","proj2033.mean","proj2033.rci","proj2034.lci","proj2034.mean","proj2034.rci","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","rangelci","rangemean","rangerci","SoIB.Latest.Long.Term.Status","SoIB.Latest.Current.Status","SoIB.Latest.Range.Status","SoIB.Latest.Priority.Status","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"Rufous Treepie","Dendrocitta vagabunda","ruftre2","Passeriformes","Corvidae (Crows, Jays, and Magpies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Resident",1,NA,NA,"Rufous Treepie","Dendrocitta vagabunda","Rufous Treepie","Dendrocitta vagabunda","Least Concern","Schedule-II","","",NA,"Rufous Treepie","Dendrocitta vagabunda","avibase-959E1633",1,4.01,5,0.608004453,702,"X","X","X",251,0.0956175298804781,0.704681274900398,0.868525896414343,14.5737051792829,0.772411514316335,94.1892197219563,99.8279533554779,105.744898094143,93.38998323714,99.7050352222684,106.45879972497,92.5455304842489,99.5981980326671,107.180455473368,91.679360390016,99.5003823717842,107.93520901741,90.8245238174545,99.3875440331627,108.698589361245,89.9770950235592,99.2865426740146,109.48770011199,89.1277578016362,99.1981365942218,110.288880995182,88.3010087899498,99.0994178450256,111.112215749995,NA,NA,NA,79.093687111082,102.515178475597,134.445668306032,-2.04891991778073,-0.233893469435213,1.5811329789103,146064,146072,146080,"Rapid Increase","Stable",NA,"Moderate","Trend Inconclusive","Stable",NA,"Low"
"Gray Treepie","Dendrocitta formosae","grytre1","Passeriformes","Corvidae (Crows, Jays, and Magpies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Grey Treepie","Dendrocitta formosae","Grey Treepie","Dendrocitta formosae","Least Concern","Schedule-II","","",NA,"Grey Treepie","Dendrocitta formosae","avibase-81FFAAC2",1,4.36,3,0.088700729,703,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low",NA,NA,NA,NA
"White-bellied Treepie","Dendrocitta leucogastra","whbtre1","Passeriformes","Corvidae (Crows, Jays, and Magpies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","Yes","Yes","No","Western Ghats","Forest","Resident",NA,NA,NA,"White-bellied Treepie","Dendrocitta leucogastra","White-bellied Treepie","Dendrocitta leucogastra","Least Concern","Schedule-II","","",NA,"White-bellied Treepie","Dendrocitta leucogastra","avibase-C7567600",1,4.39,1,1,704,"X","X","X",26,0.230769230769231,0.509615384615385,0.653846153846154,14.6538461538462,3.0226504768705,112.103955081373,146.215537209083,190.482262890903,110.024758901271,148.714519295402,200.694003262541,107.89712340791,151.097637720946,211.400984963304,105.740862381299,153.482834658059,222.787953386134,103.605802351282,156.090572017345,235.080367818716,101.449321661096,158.673864324009,248.285698965886,99.1818316522166,161.543146588563,262.46388224167,97.0956384319071,164.357635946441,277.30260109535,NA,NA,NA,-82.613390415904,-73.1583800848025,-56.4153416956166,-0.899763690674265,0.506810494241701,1.91338467915767,17495,17552,17609,"Trend Inconclusive","Stable",NA,"Moderate","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Collared Treepie","Dendrocitta frontalis","coltre1","Passeriformes","Corvidae (Crows, Jays, and Magpies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest","Resident",1,NA,NA,"Collared Treepie","Dendrocitta frontalis","Collared Treepie","Dendrocitta frontalis","Least Concern","Schedule-II","","",NA,"Collared Treepie","Dendrocitta frontalis","avibase-DDA66E07",1,4.33,1,0.45962592,705,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Andaman Treepie","Dendrocitta bayleii","andtre1","Passeriformes","Corvidae (Crows, Jays, and Magpies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","Yes","Yes","No","Andaman Islands","Forest","Resident",NA,NA,1,"Andaman Treepie","Dendrocitta bayleii","Andaman Treepie","Dendrocitta bayleii","Vulnerable","Schedule-I","","",NA,"Andaman Treepie","Dendrocitta bayleii","avibase-A26B2BBB",1,4.62,1,1,706,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High",NA,NA,NA,NA
"Black-rumped Magpie","Pica bottanensis","eurmag6","Passeriformes","Corvidae (Crows, Jays, and Magpies)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Alpine & Cold Desert","Uncertain",NA,1,NA,"Black-rumped Magpie","Pica bottanensis","Not at species rank","Pica pica bottanensis","Not recognized","Recent addition","","",NA,"Black-rumped Magpie","Pica bottanensis","avibase-44F22552",NA,5.49,1,NA,707,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Magpie","Pica pica","eurmag1","Passeriformes","Corvidae (Crows, Jays, and Magpies)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Alpine & Cold Desert","Resident",NA,NA,NA,"Eurasian Magpie","Pica pica","Eurasian Magpie","Pica pica","Least Concern","Schedule-II","","",NA,"Eurasian Magpie","Pica pica","avibase-FBBBA943",1,5.49,1,0.006605866,708,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southern Nutcracker","Nucifraga hemispila","eurnut4","Passeriformes","Corvidae (Crows, Jays, and Magpies)",NA,NA,NA,NA,"Diurnal","Diurnal","Plant & Seed","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Spotted Nutcracker","Nucifraga hemispila","Southern Nutcracker","Nucifraga hemispila","Least Concern","Schedule-II","","",NA,"Southern Nutcracker","Nucifraga hemispila","avibase-2AF8ECCE",1,4.7,2,0.047993816,709,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kashmir Nutcracker","Nucifraga multipunctata","sponut1","Passeriformes","Corvidae (Crows, Jays, and Magpies)",NA,NA,NA,NA,"Diurnal","Diurnal","Plant & Seed","No","No","Yes","Western Himalayas","Forest","Resident",NA,NA,NA,"Kashmir Nutcracker","Nucifraga multipunctata","Large-spotted Nutcracker","Nucifraga multipunctata","Least Concern","Schedule-II","","",NA,"Kashmir Nutcracker","Nucifraga multipunctata","avibase-8D0D1D1C",1,4.72,1,0.184485754,710,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Red-billed Chough","Pyrrhocorax pyrrhocorax","rebcho1","Passeriformes","Corvidae (Crows, Jays, and Magpies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Alpine & Cold Desert","Resident & Altitudinal Migrant",NA,NA,NA,"Red-billed Chough","Pyrrhocorax pyrrhocorax","Red-billed Chough","Pyrrhocorax pyrrhocorax","Least Concern","Schedule-II","","",NA,"Red-billed Chough","Pyrrhocorax pyrrhocorax","avibase-18D2C42A",1,8.77,2,0.015453171,711,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low",NA,NA,NA,NA
"Yellow-billed Chough","Pyrrhocorax graculus","yebcho1","Passeriformes","Corvidae (Crows, Jays, and Magpies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Alpine & Cold Desert","Resident & Altitudinal Migrant",NA,NA,NA,"Yellow-billed Chough","Pyrrhocorax graculus","Yellow-billed Chough","Pyrrhocorax graculus","Least Concern","Schedule-II","","",NA,"Alpine Chough","Pyrrhocorax graculus","avibase-45B512E2",1,8.93,1,0.033698676,712,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low",NA,NA,NA,NA
"Eurasian Jackdaw","Coloeus monedula","eurjac","Passeriformes","Corvidae (Crows, Jays, and Magpies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Eurasian Jackdaw","Coloeus monedula","Eurasian Jackdaw","Corvus monedula","Least Concern","Schedule-II","","",NA,"Western Jackdaw","Coloeus monedula","avibase-D4C32F8E",1,5.18,1,0.007830488,713,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"House Crow","Corvus splendens","houcro1","Passeriformes","Corvidae (Crows, Jays, and Magpies)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"House Crow","Corvus splendens","House Crow","Corvus splendens","Least Concern","Not scheduled","","",NA,"House Crow","Corvus splendens","avibase-39868903",1,5.38,3,0.647721702,714,"X","X","X",258,0.166666666666667,0.8125,0.918604651162791,14.3953488372093,0.785576707986958,70.7206428075845,74.6621355475044,78.8451475967668,68.8060768958536,73.1626570506533,77.806995412406,66.930867173671,71.6959335961087,76.808372117164,65.1007489223582,70.2528589100525,75.8137070476965,63.3097221505438,68.8447416576762,74.8577624381059,61.5611377204226,67.4589495210841,73.9305568649137,59.8642017902833,66.1020926307851,72.9987930801082,58.20185389462,64.7684118521722,72.0863257597156,NA,NA,NA,171.432600140147,201.60067614297,236.006260470478,-9.57449541385667,-6.78951395085965,-4.00453248786263,146348,146349,146350,"Rapid Increase","Trend Inconclusive",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Low"
"Rook","Corvus frugilegus","rook1","Passeriformes","Corvidae (Crows, Jays, and Magpies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Open Habitat","Winter Migrant",NA,NA,NA,"Rook","Corvus frugilegus","Rook","Corvus frugilegus","Least Concern","Schedule-II","","",NA,"Rook","Corvus frugilegus","avibase-1078FFEA",1,5.87,1,0.002943228,715,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carrion Crow","Corvus corone","carcro1","Passeriformes","Corvidae (Crows, Jays, and Magpies)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Alpine & Cold Desert","Resident",NA,NA,NA,"Carrion Crow","Corvus corone","Carrion Crow","Corvus corone","Least Concern","Schedule-II","","",NA,"Not at species rank","Corvus corone corone","avibase-26FB62DA",1,6.85,1,7.06e-05,716,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hooded Crow","Corvus cornix","hoocro1","Passeriformes","Corvidae (Crows, Jays, and Magpies)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Hooded Crow","Corvus cornix","Not at species rank","Corvus corone cornix","Not recognized","Schedule-II","","",NA,"Not at species rank","Corvus corone cornix","avibase-F13D8350",NA,6.85,1,NA,717,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Large-billed Crow","Corvus macrorhynchos","labcro1","Passeriformes","Corvidae (Crows, Jays, and Magpies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Large-billed Crow","Corvus macrorhynchos","Large-billed Crow","Corvus macrorhynchos","Least Concern","Schedule-II","","",NA,"Large-billed Crow","Corvus macrorhynchos","avibase-A9146F3B",1,6.22,4,0.188980693,718,"X","X","X",255,0.16078431372549,0.763235294117647,0.874509803921569,14.5254901960784,0.7800707708856,61.2869229510687,65.8263823202863,70.6757249380353,58.734755889987,63.6891715494144,69.00991873503,56.2798843920021,61.6054474219603,67.4016069904635,53.903180727141,59.5962744477243,65.8320055008355,51.6283475835309,57.6399549065716,64.3053753588874,49.4455373662641,55.7558181679779,62.8348678529381,47.3504116199322,53.9278668329518,61.4153725637978,45.3449384930792,52.1714618901339,60.0190925065879,NA,NA,NA,30.120825646436,42.172012564321,56.063977843826,-7.63743180581658,-5.73544047634052,-3.83344914686446,146481,146485,146489,"Increase","Rapid Decline",NA,"Moderate","Trend Inconclusive","Stable",NA,"Low"
"Pied Crow","Corvus albus","piecro1","Passeriformes","Corvidae (Crows, Jays, and Magpies)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Pied Crow","Corvus albus","Pied Crow","Corvus albus","Least Concern","Schedule-II","","",NA,"Pied Crow","Corvus albus","avibase-34D538E1",NA,6.69,1,NA,719,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Raven","Corvus corax","comrav","Passeriformes","Corvidae (Crows, Jays, and Magpies)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Resident & Altitudinal Migrant",NA,NA,NA,"Common Raven","Corvus corax","Common Raven","Corvus corax","Least Concern","Schedule-II","","",NA,"Northern Raven","Corvus corax","avibase-B9B272F4",1,9.36,2,0.011112977,720,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low",NA,NA,NA,NA
"Yellow-bellied Fairy-Fantail","Chelidorhynx hypoxanthus","yebfan1","Passeriformes","Stenostiridae (Fairy Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident & Altitudinal Migrant",NA,NA,NA,"Yellow-bellied Fairy-Fantail","Chelidorhynx hypoxanthus","Yellow-bellied Fairy-fantail","Chelidorhynx hypoxanthus","Least Concern","Schedule-II","","Appendix II",NA,"Yellow-bellied Fantail","Chelidorhynx hypoxanthus","avibase-CF0C0E5D",1,2.87,1,0.231368307,721,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Gray-headed Canary-Flycatcher","Culicicapa ceylonensis","gyhcaf1","Passeriformes","Stenostiridae (Fairy Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident & Within-India Migrant",NA,NA,NA,"Grey-headed Canary-Flycatcher","Culicicapa ceylonensis","Grey-headed Canary-flycatcher","Culicicapa ceylonensis","Least Concern","Schedule-II","","Appendix II",NA,"Grey-headed Canary-flycatcher","Culicicapa ceylonensis","avibase-D9B57BA4",1,2.4,2,0.25177442,722,"","","X",28,0.428571428571429,0.549107142857143,0.75,15.9285714285714,2.85303477150339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13704,13717,13730,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Low"
"Fire-capped Tit","Cephalopyrus flammiceps","fictit1","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Local Migrant",NA,NA,NA,"Fire-capped Tit","Cephalopyrus flammiceps","Fire-capped Tit","Cephalopyrus flammiceps","Least Concern","Schedule-II","","",NA,"Fire-capped Tit","Cephalopyrus flammiceps","avibase-501296F9",1,2.3,2,0.487730031,723,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yellow-browed Tit","Sylviparus modestus","yebtit3","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Yellow-browed Tit","Sylviparus modestus","Yellow-browed Tit","Sylviparus modestus","Least Concern","Schedule-II","","",NA,"Yellow-browed Tit","Sylviparus modestus","avibase-02CF8BF8",1,2.16,2,0.117734002,724,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Sultan Tit","Melanochlora sultanea","sultit1","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident",NA,NA,NA,"Sultan Tit","Melanochlora sultanea","Sultan Tit","Melanochlora sultanea","Least Concern","Schedule-II","","",NA,"Sultan Tit","Melanochlora sultanea","avibase-2D6E3DBD",1,3.01,1,0.089479804,725,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Coal Tit","Periparus ater","coatit2","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Coal Tit","Periparus ater","Coal Tit","Periparus ater","Least Concern","Schedule-II","","",NA,"Coal Tit","Periparus ater","avibase-166CD440",1,2.49,2,0.004962394,726,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low",NA,NA,NA,NA
"Rufous-naped Tit","Periparus rufonuchalis","bkbtit2","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",1,NA,NA,"Rufous-naped Tit","Periparus rufonuchalis","Rufous-naped Tit","Periparus rufonuchalis","Least Concern","Schedule-II","","",NA,"Rufous-naped Tit","Periparus rufonuchalis","avibase-59DFB1CC",1,2.7,1,0.127506762,727,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low",NA,NA,NA,NA
"Rufous-vented Tit","Periparus rubidiventris","ruvtit2","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Rufous-vented Tit","Periparus rubidiventris","Rufous-vented Tit","Periparus rubidiventris","Least Concern","Schedule-II","","",NA,"Rufous-vented Tit","Periparus rubidiventris","avibase-D5567296",1,2.74,2,0.027895566,728,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High",NA,NA,NA,NA
"Gray-crested Tit","Lophophanes dichrous","gyctit1","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Grey-crested Tit","Lophophanes dichrous","Grey-crested Tit","Lophophanes dichrous","Least Concern","Schedule-II","","",NA,"Grey-crested Tit","Lophophanes dichrous","avibase-85491713",1,3.03,2,0.080199512,729,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Azure Tit","Cyanistes cyanus","azutit2","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Azure Tit","Cyanistes cyanus","Azure Tit","Cyanistes cyanus","Least Concern","Schedule-II","","",NA,"Azure Tit","Cyanistes cyanus","avibase-184A6A8E",NA,2.92,1,NA,730,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ground Tit","Pseudopodoces humilis","grotit1","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Alpine & Cold Desert","Resident",NA,NA,NA,"Ground Tit","Pseudopodoces humilis","Ground Tit","Pseudopodoces humilis","Least Concern","Schedule-II","","",NA,"Ground Tit","Pseudopodoces humilis","avibase-BDA1AC35",1,3.33,1,0.007097038,731,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green-backed Tit","Parus monticolus","grbtit1","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Resident & Altitudinal Migrant",NA,NA,NA,"Green-backed Tit","Parus monticolus","Green-backed Tit","Parus monticolus","Least Concern","Schedule-II","","",NA,"Green-backed Tit","Parus monticolus","avibase-4E1C5625",1,3.2,2,0.101944205,732,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low",NA,NA,NA,NA
